Date,open,high,low,close,volume,daily_return,SMA_20,SMA_50,RSI,MACD,Signal_Line,BB_upper,BB_middle,BB_lower,future_return,Signal,predicted_signal,next_close,price_change,equity_curve,buy_and_hold
2020-03-13,39.66666793823242,40.50466537475586,33.46666717529297,36.44133377075195,339604500,-0.0248505535904755,49.3237663269043,43.88627979278564,34.516177937977496,-1.592802680057055,0.6513839686780142,34.7005246371518,39.92973327636719,45.158941915582574,-0.339175308129687,-1,,29.67133331298828,-0.18577806455584012,1000.0,1000.0
2020-03-16,31.299999237060547,32.9913330078125,29.47800064086914,29.67133331298828,307342500,-0.18577806455584012,48.14056625366211,43.906026458740236,28.2326379722854,-2.615125774037814,-0.00191797986515152,28.146730501947758,37.75733337402344,47.36793624609912,-0.039162401091671795,-1,-1.0,28.68000030517578,-0.03341046380880208,999.0,814.2219354441598
2020-03-17,29.333999633789062,31.456666946411133,26.399999618530273,28.68000030517578,359919000,-0.03341046380880208,46.71323299407959,43.88894645690918,27.444764032370173,-3.4653698537167585,-0.694608354635473,24.730300198797806,34.88893356323242,45.047566927667035,-0.006206397997416957,0,-1.0,24.08133316040039,-0.1603440409986845,999.0,787.01840293767
2020-03-18,25.933332443237305,26.99066734313965,23.367332458496094,24.08133316040039,356793000,-0.1603440409986845,44.85923309326172,43.76851978302002,24.086763112969074,-4.458869348162786,-1.4474605533409357,21.253152954030742,31.248799896240236,41.24444683844973,0.2022867273784581,1,0.0,28.50933265686035,0.1838768421567878,999.0,660.824691870313
2020-03-19,24.979999542236328,30.133333206176758,23.8973331451416,28.50933265686035,452932500,0.1838768421567878,43.28666639328003,43.713293113708495,32.63394061980272,-4.833208087989355,-2.1246100602706197,21.515535113829635,29.47666664123535,37.437798168641066,0.1808998949026972,1,1.0,28.50200080871582,-0.0002571736151377735,997.7440835584773,782.3350494306585
2020-03-20,29.213333129882812,31.799999237060547,28.38599967956543,28.50200080871582,424282500,-0.0002571736151377735,41.70843315124512,43.62714645385742,32.62739006430314,-5.071999007785351,-2.7140878497735663,23.983797853744093,27.888800048828124,31.793802243912154,0.2613149864182889,1,1.0,28.952667236328125,0.015811747064244486,997.7440835584773,782.1338534977473
2020-03-23,28.906667709350586,29.46666717529297,27.366666793823242,28.952667236328125,246817500,0.015811747064244486,40.37676658630371,43.564413146972655,33.51084791556937,-5.165334754052061,-3.2043372306292657,24.066763414976393,27.745066833496093,31.423370252015793,0.21614586901734012,1,1.0,33.66666793823242,0.16281749323562988,1159.196530050591,794.5007561596366
2020-03-24,31.81999969482422,34.24599838256836,31.600000381469727,33.66666793823242,343428000,0.16281749323562988,39.39373340606689,43.6002131652832,42.06818633947614,-4.803551197225325,-3.5241800239484777,22.66751545393844,28.74240036010742,34.81728526627641,0.01853466908163437,0,1.0,35.95000076293945,0.06782176450892674,1159.196530050591,923.859377651361
2020-03-25,36.349998474121094,37.133331298828125,34.07400131225586,35.95000076293945,318340500,0.06782176450892674,38.5952335357666,43.619399871826175,45.71278519562203,-4.283215009168202,-3.6759870209924226,24.90767608346095,31.116133880615234,37.32459167776952,-0.06883634333632882,-1,0.0,35.21066665649414,-0.020565621439638027,1159.196530050591,986.5171508017952
2020-03-26,36.49266815185547,37.33333206176758,34.150001525878906,35.21066665649414,260710500,-0.020565621439638027,38.092433547973634,43.60638656616211,44.7314844588422,-3.885710858820879,-3.717931788558114,26.184597378048874,32.45640068054199,38.72820398303511,-0.00787637191348245,0,-1.0,34.29066848754883,-0.026128393930185068,1158.0373335205404,966.2288125346951
