Date,open,high,low,close,volume,daily_return,SMA_20,SMA_50,RSI,MACD,Signal_Line,BB_upper,BB_middle,BB_lower,future_return,Signal,predicted_signal,next_close,price_change,equity_curve,buy_and_hold
2020-03-13,64.19905222754427,67.84174022351363,61.30525564200672,67.36913299560547,370732000,0.11980802653996947,70.92300720214844,74.02590728759766,45.2415746888798,-2.6217733111969466,-1.9855681591862013,59.40140085320813,65.58972930908203,71.77805776495593,-0.11260189030676182,-1,,58.70230484008789,-0.12864687090574434,1000.0,1000.0
2020-03-16,58.63928856454173,62.79093319087167,58.1666849886367,58.70230484008789,322423600,-0.12864687090574434,69.92035961151123,73.74753608703614,36.847014979991556,-3.186512550902364,-2.225757037529434,56.06678438911679,64.42833023071289,72.78987607230899,0.01061068046003566,0,-1.0,61.2834587097168,0.043970230413614475,999.0,871.3531290942557
2020-03-17,59.98682469346223,62.43467081545571,57.778913814310236,61.2834587097168,324056000,0.043970230413614475,69.11887130737304,73.53490921020507,40.3942253007677,-3.386754523454414,-2.4579565347144303,55.78025143243961,62.8539535522461,69.92765567205258,-0.09341148456613158,-1,0.0,59.783241271972656,-0.0244799733783021,999.0,909.6667269521541
2020-03-18,58.1109503450228,60.59030457265709,57.46869089766941,59.783241271972656,300233600,-0.0244799733783021,68.18638648986817,73.28081695556641,39.02229861992271,-3.6247192317587746,-2.6913090741232994,55.32461835994065,61.45989227294922,67.5951661859578,-0.09040431684441463,-1,-1.0,59.32517623901367,-0.0076620976583572364,998.001,887.3981096932382
2020-03-19,59.95773914025238,61.27860698512917,58.79925286107015,59.32517623901367,271857200,-0.0076620976583572364,67.27123050689697,73.02438179016113,38.5913169172989,-3.8063922767146607,-2.914325714641572,54.98185393565811,61.2926628112793,67.60347168690049,0.008579104883383204,0,-1.0,55.55887985229492,-0.06348563334299784,998.001,880.5987787149271
2020-03-20,59.90683644166283,61.033818180361195,55.258350649014375,55.55887985229492,401693200,-0.06348563334299784,66.25561599731445,72.6694093322754,35.153472254440196,-4.205796313991399,-3.1726198345115373,55.15286183737802,58.93061218261719,62.70836252785636,0.07101728066610513,1,0.0,54.378578186035156,-0.0212441587986949,998.001,824.6934075271395
2020-03-23,55.27773981437753,55.37953106884565,51.52841196651316,54.378578186035156,336752800,-0.0212441587986949,65.36118087768554,72.25968811035156,34.12743413138553,-4.564945520972628,-3.4510849718037555,52.79183887188193,58.06586685180664,63.33989483173135,0.15184758097113593,1,1.0,59.83413314819336,0.1003254432930214,1097.1278917318787,807.1734898173961
2020-03-24,57.28449233521307,60.03044512491102,56.785228864020425,59.83413314819336,287531200,0.1003254432930214,64.86191654205322,71.95569328308106,42.48377658467498,-4.359107090475533,-3.632689395538111,53.11784988878035,57.77600173950195,62.43415359022355,0.0034835477281423,0,1.0,59.504520416259766,-0.005508774249594839,1097.1278917318787,888.1535279977015
2020-03-25,60.77206840473627,62.58977733010226,59.20883946854917,59.504520416259766,303602000,-0.005508774249594839,64.2907928466797,71.6130453491211,42.135988608105784,-4.1744551239386,-3.741042541218209,53.15375321228289,57.72025756835937,62.28676192443585,0.03783821693952083,1,0.0,62.635833740234375,0.05262311673247222,1097.1278917318787,883.260890712981
2020-03-26,59.74688846689872,62.69399806571646,59.70810978448486,62.635833740234375,252087200,0.05262311673247222,64.10805282592773,71.35372024536133,46.60773364782066,-3.732421265349707,-3.739318286044509,52.35171832072848,58.382389068603516,64.41305981647855,-0.01605805692803386,0,1.0,60.04256820678711,-0.04140226733792918,1050.607181562765,929.7408316701975
