total_return,total_return_pct,sharpe_ratio,max_drawdown,max_drawdown_pct,win_rate,win_rate_pct,total_trades,buy_signals,sell_signals,final_capital,initial_capital,ticker
3.993599031723985,399.3599031723985,2.602627004452238,-0.04487316799815488,-4.4873167998154875,0.7465753424657534,74.65753424657534,545,292,253,4993.599031723985,1000.0,AAPL
2.7046544554423044,270.4654455442304,2.537975651908364,-0.09701068699013445,-9.701068699013444,0.7883211678832117,78.83211678832117,461,274,187,3704.6544554423044,1000.0,MSFT
3.914981403567568,391.4981403567568,2.591403861448834,-0.08060738496902124,-8.060738496902124,0.7463235294117647,74.63235294117648,639,272,367,4914.981403567568,1000.0,GOOG
27.60495963507861,2760.4959635078612,2.549458585861122,-0.26889767939652287,-26.889767939652288,0.7240618101545254,72.40618101545255,827,453,374,28604.959635078612,1000.0,TSLA
4.988715412256812,498.8715412256812,2.495822929248087,-0.0653341228332875,-6.53341228332875,0.8215488215488216,82.15488215488216,651,297,354,5988.715412256812,1000.0,AMZN
