Date,open,high,low,close,volume,daily_return,SMA_20,SMA_50,RSI,MACD,Signal_Line,BB_upper,BB_middle,BB_lower,future_return,Signal,predicted_signal,next_close,price_change,equity_curve,buy_and_hold
2020-03-27,144.98570803381887,147.98574121163722,142.5493719682669,143.02708435058594,57042300,-0.041060856178509963,145.14095458984374,157.8256002807617,47.35621017048214,-5.2671314702245695,-6.218717232252326,128.37653874261878,140.83917236328125,153.30180598394372,0.016098814701950293,0,0.0,153.0877227783203,0.07034079225913525,935.5355649196094,942.5170958631269
2020-03-30,145.6449694585216,153.44123989354836,143.32327944444214,153.0877227783203,63420300,0.07034079225913525,144.54095077514648,157.7207452392578,52.68126711768245,-3.9913487292967034,-5.773243531661202,135.7754146648865,145.47299194335938,155.17056922183224,-0.031017994355888368,-1,0.0,150.6800537109375,-0.015727381815387353,935.5355649196094,1008.8144951039186
2020-03-31,152.29470939927032,157.43489955967067,149.58130642853416,150.6800537109375,77927200,-0.015727381815387353,144.21610946655272,157.5500146484375,51.34278531641152,-3.1383831601068835,-5.246271457350338,137.68801654350693,147.26345825195312,156.83889996039932,-0.024602206305883723,-1,-1.0,145.32965087890625,-0.03550836822964898,934.6000293546898,992.948484358522
2020-04-01,146.1799782739562,150.71824557331107,144.09715943746545,145.32965087890625,57969900,-0.03550836822964898,143.33520889282227,157.28370971679686,48.3998887821396,-2.8611530037799184,-4.769247766636255,140.99276084124378,148.25517578125,155.5175907212562,0.08651616639669135,1,-1.0,148.33924865722656,0.020708766312443894,934.6000293546898,957.6905039428478
2020-04-02,145.09081018055613,148.54944327874793,143.65767298579703,148.33924865722656,49630700,0.020708766312443894,142.80924758911132,157.09284149169923,50.13141577717238,-2.3712622835576553,-4.289650670020535,140.88163064443697,148.0927520751953,155.30387350595365,0.05300774227513472,1,1.0,146.97299194335938,-0.009210352123491305,925.0574339603531,977.5230927886467
2020-04-03,148.18638546531636,150.36475274238688,145.40609592689418,146.97299194335938,41243300,-0.009210352123491305,142.43949813842772,156.8552102661133,49.32226367917384,-2.0694109752754457,-3.845602731071517,143.40622897995016,148.88193359375,154.35763820754985,0.07345778487632182,1,1.0,157.90301513671875,0.07436756269867328,925.0574339603531,968.5197608952191
2020-04-06,153.17366665944496,159.07818321902553,150.5557982158252,157.90301513671875,67111700,0.07436756269867328,143.13934631347655,156.8681948852539,55.50905268929219,-0.9374240718772455,-3.263966999232663,141.05713600322844,149.8449920654297,158.63284812763095,-0.0007864069301216636,0,1.0,156.20237731933594,-0.010770141506863173,914.169377060664,1040.5462149384982
2020-04-07,162.03045878950454,162.42218638494947,155.9826191587949,156.20237731933594,62769000,-0.010770141506863173,143.26211853027343,156.89976287841796,54.39631446793648,-0.17552026607867788,-2.6462776526018663,140.74542521443885,150.94945678710937,161.15348835977989,0.012355621278711926,0,0.0,157.76930236816406,0.010031377727528046,914.169377060664,1029.3393849591798
2020-04-08,158.28522534713525,159.24065015003603,156.21195527427565,157.76930236816406,48318200,0.010031377727528046,143.81148986816407,156.90206939697265,55.285713333420986,0.5484100160470007,-2.007340118872093,143.88199426671267,153.43738708496093,162.9927799032092,0.05189819807769558,1,0.0,157.77883911132812,6.044739389032827e-05,914.169377060664,1039.6650771395268
2020-04-09,158.9444584466096,159.90943217427318,156.0495226849944,157.77883911132812,51385100,6.044739389032827e-05,145.057364654541,156.85540100097657,55.29142843521428,1.1101029400611253,-1.3838515070854496,146.8793389637029,155.32530517578124,163.77127138785957,0.04081393443875414,1,1.0,158.13235473632812,0.0022405769176090384,915.3034744886306,1039.7279221839588
2020-04-13,157.0240730387156,158.18969247085818,155.065449266435,158.13235473632812,41905300,0.0022405769176090384,145.3764762878418,156.72547546386718,55.51838950859845,1.5657256746584096,-0.7939360707366777,156.1773090787939,157.557177734375,158.93704638995607,0.06966339687834888,1,1.0,165.95724487304688,0.049483169650929915,915.3034744886306,1042.0575125669977
2020-04-14,161.46675231031864,166.00501901726545,160.5113277404351,165.95724487304688,52874300,0.049483169650929915,147.20515899658204,156.80064178466796,60.31999641925697,2.529059786179033,-0.12933689935353554,152.24863365190282,159.16802368164062,166.08741371137842,0.0282098281987766,1,1.0,164.21841430664062,-0.010477581546599057,904.7980042203019,1093.6218212473766
2020-04-15,163.56871788146768,165.8330845022303,161.6960934943149,164.21841430664062,40940800,-0.010477581546599057,148.41424865722655,156.76194763183594,58.80100762776425,3.1162774091536107,0.5197859623478938,153.6321854677043,160.77123107910157,167.91027669049885,0.018501297780810555,0,1.0,169.1483917236328,0.030020856295607468,904.7980042203019,1082.163309434117
2020-04-16,166.5305372327894,169.37769891247757,165.19293383246543,169.1483917236328,50479600,0.030020856295607468,150.16458740234376,156.7124688720703,61.742591009122535,3.934109615299434,1.202650692938202,154.14869068054594,163.04704895019532,171.9454072198447,-0.05207856632593644,-1,0.0,170.6388702392578,0.008811662354202277,904.7980042203019,1114.6507786350178
2020-04-17,171.49874670325588,171.9764590896159,168.03055011312193,170.6388702392578,52765600,0.008811662354202277,151.87909698486328,156.69699157714842,62.61174208606812,4.648926756799142,1.89190590571039,156.8654680104983,165.61905517578126,174.37264234106422,-0.028443200650559497,-1,-1.0,167.2566680908203,-0.019820818924171313,903.8932062160816,1124.4727049391984
2020-04-20,168.75669206882318,170.78218803943125,167.1897959337323,167.2566680908203,36669600,-0.019820818924171313,153.6805503845215,156.5427896118164,59.318465900330445,4.886184154887417,2.4907615555457956,162.90413070836928,167.44391784667968,171.98370498499008,-0.020792909037614327,-1,-1.0,160.33938598632812,-0.04135728747589362,903.8932062160816,1102.1847350694252
2020-04-21,165.7661914820646,165.92861193754004,158.70560327528187,160.33938598632812,56203700,-0.04135728747589362,155.20158843994142,156.2452877807617,53.15993128288407,4.464580590582386,2.885525362553114,158.96022689603643,166.32034606933593,173.68046524263542,0.040102580871225646,1,-1.0,165.7853546142578,0.03396525809568751,902.9893130098656,1056.6013641296172
2020-04-22,163.75029464346218,166.24395454477903,163.20570995946116,165.7853546142578,34620200,0.03396525809568751,156.40447006225585,155.9650436401367,56.94950176693548,4.51782224025709,3.2119847380939093,159.52929995815197,166.63373413085938,173.7381683035668,0.003054144309906359,0,1.0,163.77891540527344,-0.012102632428858784,902.9893130098656,1092.489102166535
2020-04-23,166.34901041750675,167.25666105035813,163.2916540117112,163.77891540527344,32790800,-0.012102632428858784,157.57486267089843,155.72585113525392,55.17826720588387,4.347992801077481,3.4391863506906235,158.68080038185863,165.5598388671875,172.43887735251636,-0.009392164562723071,0,0.0,166.7694091796875,0.01825933311998096,902.9893130098656,1079.2671081304798
2020-04-24,164.39039607347738,166.7789581798074,163.10058128323485,166.7694091796875,34277600,0.01825933311998096,158.4557647705078,155.5413232421875,57.309444286448446,4.403943680578578,3.632137816668215,159.7402817446877,164.78594665527345,169.8316115658592,0.016499350376049993,0,0.0,166.29168701171875,-0.002864567130858031,902.9893130098656,1098.9738057832726
2020-04-27,168.71845955491636,169.0146389061614,165.57511842181933,166.29168701171875,33194400,-0.002864567130858031,159.61899490356444,155.36629852294922,56.84446218925727,4.35948355646849,3.77760696462827,159.87702254350324,164.59295043945312,169.308878335403,0.029646565655712998,1,0.0,162.2406768798828,-0.024360869774268767,902.9893130098656,1095.8257215415517
2020-04-28,167.76303085079343,167.83946658136614,161.83940022834474,162.2406768798828,34392700,-0.024360869774268767,160.07664260864257,155.07900024414062,52.92317589830322,3.9518118982133217,3.812447951345281,161.56529208989875,164.97320861816405,168.38112514642935,0.028031418452956647,1,1.0,169.52099609375,0.04487357519629476,942.6066825356545,1069.1304538437837
2020-04-29,165.4986663046983,169.7598522667358,164.21840071636407,169.52099609375,51286600,0.04487357519629476,161.0186897277832,154.90148315429687,58.46808151244524,4.1681423380289,3.883586828682005,160.68056269840605,165.7203369140625,170.76011112971895,0.007946909231261179,0,1.0,171.22166442871094,0.010032198808107573,942.6066825356545,1117.1061596589918
2020-04-30,171.97644351621543,172.3586075592464,168.37448836722226,171.22166442871094,53875900,0.010032198808107573,162.31329040527345,154.7472772216797,59.663283832368386,4.425797651351047,3.9920289932158135,161.0662006922982,167.20888671875,173.3515727452018,0.008649088068521937,0,0.0,166.78851318359375,-0.025891298626891657,942.6066825356545,1128.3131907424524
2020-05-01,167.96368159747485,170.67708451189353,166.25346305323797,166.78851318359375,39370500,-0.025891298626891657,163.2357536315918,154.5590591430664,55.20359648194182,4.223586214584429,4.038340437489537,161.071096008953,167.21270751953125,173.3543190301095,0.04565482461613457,1,0.0,170.8681640625,0.024460023061753322,942.6066825356545,1099.0996969762784
2020-05-04,166.71207501895736,171.0210355260861,166.05282958853937,170.8681640625,30372900,0.024460023061753322,164.43051223754884,154.56383697509764,58.293176905320074,4.342468649456805,4.099166079882991,161.4662016563957,168.1280029296875,174.78980420297933,0.026616143431122063,1,1.0,172.70257568359375,0.010735830347090136,951.7837412808552,1125.9837009114844
2020-05-05,172.5688167993208,175.4637526778618,171.8809098005957,172.70257568359375,36839200,0.010735830347090136,165.17049026489258,154.75243774414062,59.64106708316424,4.532458166216628,4.185824497149719,166.23537701371652,170.2203826904297,174.20538836714286,0.021686153213274606,1,1.0,174.40321350097656,0.00984720587201049,951.7837412808552,1138.0720708980587
2020-05-06,173.96372631515825,175.98922195799156,173.5337881277713,174.40321350097656,32139300,0.00984720587201049,166.0805320739746,155.02893737792968,60.902589903411126,4.765321822429769,4.301723962205729,166.13006701674988,171.196826171875,176.2635853270001,0.023008762530634108,1,1.0,175.416015625,0.005807244624066232,956.3591985544014,1149.278900877377
2020-05-07,175.9606002313816,176.32366635472056,174.44147815524255,175.416015625,28316000,0.005807244624066232,166.9628677368164,155.28556549072266,61.67097800016668,4.974252527961227,4.436229675356829,165.94488452890553,172.03569641113282,178.1265082933601,-0.005937162493180326,0,1.0,176.4478302001953,0.005882100169240623,956.3591985544014,1155.9530445960502
2020-05-08,176.73446053177125,176.7535731081761,175.1866771513351,176.4478302001953,30877800,0.005882100169240623,167.89631729125978,155.79194030761718,62.47999430184533,5.1635680322768565,4.581697346740834,170.00311801923107,173.96755981445312,177.93200160967518,-0.02669495061479099,-1,0.0,178.416015625,0.011154489248020871,956.3591985544014,1162.7524761953027
2020-05-11,174.98602983574403,179.15168215521967,174.69941408559305,178.416015625,30892700,0.011154489248020871,168.91050033569337,156.26449310302735,64.03921549349718,5.410054309918479,4.7473687393763635,171.6368706707303,175.4771301269531,179.31738958317592,-0.03325501647527618,-1,-1.0,174.37454223632812,-0.022651965265082286,955.4028393558469,1175.7223861891327
2020-05-12,178.4733220222355,178.70261460083324,174.1739112300551,174.37454223632812,32038200,-0.022651965265082286,169.33136520385742,156.4502279663086,58.649480656910804,5.219120561283063,4.841719103757703,172.7925243807819,175.8115234375,178.8305224942181,0.0035616622957503896,0,-1.0,171.73756408691406,-0.015122495036231753,955.4028393558469,1149.0899635357969
2020-05-13,174.41275576171134,175.845892596929,168.67064484495472,171.73756408691406,44711500,-0.015122495036231753,169.7073226928711,156.7414416503906,55.374685353350934,4.799694204293104,4.833314123864784,170.84347622208628,175.2783935546875,179.71331088728874,0.028706903682658824,1,0.0,172.4827880859375,0.004339318558438832,955.4028393558469,1131.712856266043
2020-05-14,169.62606351195856,172.63565950858856,167.84897331484848,172.4827880859375,41873900,0.004339318558438832,169.87404251098633,156.93214416503906,56.120357723292834,4.475834509088713,4.76181820090957,169.73906634684676,174.691748046875,179.64442974690326,0.017171964339172785,0,1.0,174.99560546875,0.014568510926206368,968.3662332205754,1136.623718866062
2020-05-15,171.07835805575098,178.7217562636514,169.11018534979667,174.99560546875,46610400,0.014568510926206368,170.09187927246094,157.25488677978515,58.63054071748757,4.371544288294359,4.683763418386528,169.73242456314355,174.40130310058595,179.07018163802834,0.01647214564539845,0,0.0,176.66761779785156,0.009554596097558266,968.3662332205754,1153.1826339333477
2020-05-18,177.47017119699177,177.90010947662927,175.75996707892205,176.66761779785156,35264500,0.009554596097558266,170.5624267578125,157.70087951660156,60.259603174857354,4.373397158218069,4.6216901663528365,170.51270616876326,174.05162353515624,177.59054090154922,-0.005241279454666459,0,0.0,175.4446563720703,-0.006922385896325323,968.3662332205754,1164.200828227299
2020-05-19,176.78224522770665,178.28226912453644,175.31089748650666,175.4446563720703,26799100,-0.006922385896325323,171.31769027709962,158.3316516113281,58.44669496683261,4.227451376663282,4.542842408414925,170.54950262965403,174.2656463623047,177.98179009495536,0.0021295986820597523,0,0.0,177.87815856933594,0.013870483419596624,968.3662332205754,1156.1417808334882
2020-05-20,177.06378004146933,178.06019715456904,176.23025032932267,177.87815856933594,31261300,0.013870483419596624,171.9223304748535,158.81427612304688,60.963361249992126,4.259055838455907,4.486085094423122,171.87384043775268,175.49376525878907,179.11369007982546,-0.022029397063141665,-1,0.0,175.7416534423828,-0.012011059391084933,968.3662332205754,1172.178026235242
2020-05-21,177.62908344638342,178.8458563822886,175.60752202876373,175.7416534423828,29119500,-0.012011059391084933,172.52046737670898,159.3934716796875,57.66147083985499,4.064847462628165,4.401837568064131,174.09590539293285,176.14553833007812,178.1951712672234,-0.008831763752338295,0,-1.0,175.8182830810547,0.0004360357215882349,967.3978669873549,1158.0989263452057
2020-05-22,175.51170329124758,176.7284760958556,174.88893888010873,175.8182830810547,20826900,0.0004360357215882349,172.97291107177733,160.2526104736328,57.74986008482759,3.8724797608608696,4.295966006623479,174.54357795546326,176.31007385253906,178.07656974961486,-0.011497924872945653,0,0.0,173.95960998535156,-0.01057155753731398,967.3978669873549,1158.6038988462253
2020-05-26,178.529667786644,178.68296499176597,173.50930858232218,173.95960998535156,36073600,-0.01057155753731398,173.35630722045897,160.6968002319336,54.76347652428645,3.52936328305708,4.142645461910199,173.26554342191767,175.76847229003906,178.27140115816044,0.009252744829512327,0,0.0,174.18954467773438,0.0013217705673298497,967.3978669873549,1146.3556510666162
2020-05-27,172.64702624082813,174.3620076917723,169.19792677156028,174.18954467773438,39517100,0.0013217705673298497,173.95375061035156,161.59291931152345,55.07299621238259,3.2386615362150053,3.9618486767711607,172.70264470295868,175.51744995117187,178.33225519938506,0.005610262931198262,0,0.0,173.79673767089844,-0.002255055018156593,967.3978669873549,1147.8708702258882
2020-05-28,173.16441222846677,176.43147330858378,172.8195007965825,173.79673767089844,33810200,-0.002255055018156593,174.16753768920898,162.2681216430664,54.388352897365905,2.9426609016912835,3.7580111217551853,172.92122936963628,174.70116577148437,176.48110217333246,0.019349438359788085,0,0.0,175.5692138671875,0.010198558500248867,967.3978669873549,1145.2823582597896
2020-05-29,175.07100518329366,176.54646542657161,172.84825384301752,175.5692138671875,42130400,0.010198558500248867,174.38491516113282,163.09667358398437,56.986796667420556,2.818611088002683,3.570131115004685,172.96370097697258,174.66667785644532,176.36965473591806,0.011514236269722478,0,0.0,175.1667938232422,-0.002292087747512106,967.3978669873549,1156.962587389805
2020-06-01,174.88894080958718,175.3296666226282,173.85422121574976,175.1667938232422,22622400,-0.002292087747512106,174.80382919311523,163.87303588867186,56.20392942099719,2.6571982551056976,3.3875445430248874,173.13232970626473,174.5363800048828,175.94043030350088,0.0004921718113428675,0,0.0,177.15960693359375,0.011376660306761543,967.3978669873549,1154.310727618919
2020-06-02,176.52726694636573,177.24583112660875,173.74882463044972,177.15960693359375,30794600,0.011376660306761543,175.11840133666993,164.79167602539061,59.1935388999121,2.6594245942018233,3.2419205532602744,172.81589532186408,175.17637939453124,177.5368634671984,0.01238440037718136,0,0.0,177.59075927734375,0.0024336944025373786,967.3978669873549,1167.44292865549
2020-06-03,177.07339945120424,178.14645071681335,175.88536796483194,177.59075927734375,27311000,0.0024336944025373786,175.36281051635743,165.7451187133789,59.83239654854909,2.665255963146649,3.1265876352375495,173.09885631547797,175.85662231445312,178.61438831342826,0.01618478117792299,0,0.0,175.2530059814453,-0.013163710237015014,967.3978669873549,1170.2841279762408
2020-06-04,176.57516871052312,178.05061401605363,174.65899762222494,175.2530059814453,28761800,-0.013163710237015014,175.40530014038086,166.41562438964843,54.820831258696934,2.4529639697622656,2.991862902142493,174.1075473587874,176.1478759765625,178.18820459433758,0.037612335193756286,1,0.0,179.35362243652344,0.02339826602182371,967.3978669873549,1154.8788468205837
2020-06-05,174.96558860876283,179.86140663793083,174.3811558046037,179.35362243652344,39893600,0.02339826602182371,175.60218048095703,167.19527557373047,60.99271667220601,2.585799031535572,2.910650128021109,173.77026736880697,176.90475769042968,180.03924801205238,0.051495650163147166,1,1.0,180.46502685546875,0.006196721336579891,972.42516412369,1181.9010093014688
2020-06-08,178.14646116671443,180.64706548139716,176.70933258630433,180.46502685546875,33211600,0.006196721336579891,175.80304031372071,167.82154876708984,62.48844374043929,2.7490633323674274,2.8783327688903726,174.3508707972039,177.964404296875,181.57793779654608,-0.011095923583380185,0,1.0,181.8446807861328,0.007644993352473817,972.42516412369,1189.2249205035325
2020-06-09,180.12012348846142,182.70695212535423,179.41113476074412,181.8446807861328,29783900,0.007644993352473817,175.97447357177734,168.59790069580077,64.31757045246759,2.955706464726063,2.8938075080575105,174.31091636044974,178.90141906738282,183.4919217743159,-0.01085348255861418,0,0.0,188.5895538330078,0.03709139589740129,972.42516412369,1198.3165371153784
2020-06-10,183.1188935965842,190.19914513920082,183.00391339092567,188.5895538330078,43872300,0.03709139589740129,176.68522415161132,169.30793731689454,71.60679632631123,3.621975640943276,3.0394411346346635,172.4160954253515,181.10117797851564,189.78626053167977,-0.04013397085053849,-1,0.0,178.4626007080078,-0.05369837787498666,972.42516412369,1242.7637702039276
2020-06-11,185.0350682105646,187.55482328316214,178.27098652054713,178.4626007080078,52854700,-0.05369837787498666,177.021475982666,169.86358825683592,53.827305024141374,3.2948572175698985,3.0905243512217107,174.53260466116186,181.74309692382812,188.95358918649438,0.039190558943545506,1,-1.0,179.87103271484375,0.00789202892509877,971.4527389595663,1176.0293716621738
2020-06-12,182.5536612499142,183.68421009189024,177.41832079541936,179.87103271484375,43373600,0.00789202892509877,177.39088821411133,170.55441589355468,55.48282510294589,3.1133731745313185,3.095094115883632,174.7624845851284,181.8465789794922,188.930673373856,0.03462216072102975,1,1.0,181.0207061767578,0.0063916543123243574,971.4527389595663,1185.3106294800975
2020-06-15,176.8434521319893,182.82191188812118,176.29733629086138,181.0207061767578,32770200,0.0063916543123243574,177.69214324951173,171.2080450439453,56.843088128781254,3.0274166286619675,3.081558618439299,174.94674541300213,181.95771484375,188.9686842744979,0.039059970549691014,1,1.0,185.45664978027344,0.02450517234853855,994.2869030172709,1192.8867252764578
2020-06-16,184.80514392400622,187.3823967101177,183.43508843593403,185.45664978027344,42556700,0.02450517234853855,178.1315948486328,171.9777182006836,61.70526307191868,3.27943572914549,3.1211340405805377,175.14020835477496,182.68010864257812,190.22000893038128,0.008162357238351126,0,1.0,186.0985565185547,0.003461222550077192,994.2869030172709,1222.1186200716413
2020-06-17,186.85543772763106,188.09137636703255,185.5716065025008,186.0985565185547,25687800,0.003461222550077192,178.66428985595704,172.5416290283203,62.36600392130079,3.490720339938264,3.195051300452083,176.07710121641975,182.1819091796875,188.28671714295524,0.03258846743092403,1,0.0,188.09136962890625,0.0107083748935628,994.2869030172709,1226.3486445983026
2020-06-18,185.86860404780714,188.25424242453795,185.86860404780714,188.09136962890625,23061600,0.0107083748935628,179.17495040893556,173.17940887451172,64.41855944615938,3.775447273551066,3.31113049507188,177.8382655802309,184.1076629638672,190.3770603475035,0.028473914791531607,1,1.0,186.9704132080078,-0.005959637718147448,987.3670263843719,1239.4808456348737
2020-06-19,190.2662302616709,190.93688730881695,186.2231075527269,186.9704132080078,44441100,-0.005959637718147448,179.73638839721679,173.7634310913086,62.35832859707318,3.8660778657566652,3.422119969208837,180.68623825726388,185.5275390625,190.36883986773614,0.013784376167288226,0,1.0,192.16322326660156,0.02777343200721627,987.3670263843719,1232.0939888363068
2020-06-22,187.58356094783133,192.34524723857083,187.0470353859269,192.16322326660156,32818900,0.02777343200721627,180.55363540649415,174.45111877441406,67.53775658054384,4.307268130811195,3.5991496015293087,183.0073696860523,187.75604248046875,192.5047152748852,-0.0011466927391504678,0,0.0,193.4470672607422,0.006681007803243766,987.3670263843719,1266.313467461752
2020-06-23,193.61951565174198,195.40155545487048,192.9871756462905,193.4470672607422,30917400,0.006681007803243766,181.52800827026368,175.15741302490235,68.68501080540442,4.706259248197796,3.820571530863006,183.5219004258433,189.3541259765625,195.1863515272817,-0.02763598295501557,-1,0.0,189.5476837158203,-0.02015736707792004,987.3670263843719,1274.7737176192165
2020-06-24,193.1500955385837,194.73093119877905,188.3213351095434,189.5476837158203,36740600,-0.02015736707792004,182.29591522216796,175.6292218017578,61.56789804313168,4.654164607259617,3.9872901461423282,185.17954970472516,190.04395141601563,194.9083531273061,0.003032796855499953,0,-1.0,191.94287109375,0.012636331560351266,986.3796593579875,1249.077635851881
2020-06-25,189.50934003249893,192.2015583065436,187.27699876624453,191.94287109375,27803900,0.012636331560351266,183.20322189331054,176.1837109375,64.03320944792587,4.751379883313746,4.140108093576612,186.21820883612918,190.8142517089844,195.4102945818396,0.015823145060150257,0,0.0,188.10096740722656,-0.020015870683975256,986.3796593579875,1264.8613950031252
2020-06-26,191.35845294251277,191.51175016326752,186.71174606480238,188.10096740722656,54675800,-0.020015870683975256,183.8298095703125,176.56276245117186,57.64563815389061,4.466922271231056,4.205470929107501,187.16885645093748,191.0403625488281,194.91186864671874,0.04263215596819592,1,0.0,190.12254333496094,0.010747291497750666,986.3796593579875,1239.54409288759
2020-06-29,187.57403166746147,190.20876754600755,185.43750448478815,190.12254333496094,26701600,0.010747291497750666,184.57759704589844,176.95243591308594,59.91172291239189,4.354416839803406,4.235260111246682,186.89223722201783,190.6322265625,194.37221590298216,0.03940714956037672,1,1.0,194.98001098632812,0.025549140918072144,1010.5944326142869,1252.865834578168
2020-06-30,189.5859985624905,195.83270665462686,189.45186715239498,194.98001098632812,34310300,0.025549140918072144,185.46861724853517,177.5069027709961,64.7868646444865,4.604138871816133,4.309035863360573,186.20643169847563,190.93881530761718,195.67119891675873,0.035329831017020474,1,1.0,196.1201171875,0.005847297860968048,1010.5944326142869,1284.8754803372435
2020-07-01,194.6255060074081,197.7009671812325,193.3129334283423,196.1201171875,32061200,0.005847297860968048,186.39508514404298,178.22251739501954,65.8370015234229,4.8382698602749485,4.414882662743448,186.3024644812715,192.25330200195313,198.20413952263476,0.01734250748156363,0,1.0,197.61473083496094,0.00762090941457072,1017.2854868074957,1292.3885299850297
2020-07-02,197.05903943197362,199.3009708493296,196.4075482404047,197.61473083496094,29315800,0.00762090941457072,187.51317138671874,178.8591049194336,67.2172427985851,5.085797280542721,4.549065586303303,186.09493031313875,193.3876739501953,200.68041758725187,0.031853050283304984,1,0.0,201.86862182617188,0.021526183666761067,1017.2854868074957,1302.237705900476
2020-07-06,200.07700653145955,202.28060621337312,199.36801796376858,201.86862182617188,31897600,0.021526183666761067,188.63892135620117,179.62089904785157,70.82954687194776,5.56111294779447,4.751475058601537,188.52292752958292,196.14120483398438,203.75948213838583,0.01718116456792318,0,1.0,199.52133178710938,-0.011627810294775442,1004.4393986644623,1330.2699139354713
2020-07-07,201.62911724228758,205.67223975704346,199.27223478705542,199.52133178710938,33600700,-0.011627810294775442,189.59173660278321,180.2759375,66.47670029134648,5.682888547820994,4.9377577564454285,193.11535646895342,198.02096252441407,202.92656857987473,0.02602649315569261,1,0.0,203.90936279296875,0.021992791279788815,1004.4393986644623,1314.8017877353823
2020-07-08,201.26505176370065,204.3213325893784,199.94288893945347,203.90936279296875,33600000,0.021992791279788815,190.694970703125,181.028291015625,70.16761861416641,6.06357687824854,5.162921580806051,194.18114749158144,199.80683288574218,205.43251827990292,-0.02706376309509162,-1,1.0,205.3369598388672,0.007001135339469,1010.4671754361426,1343.7179490273397
2020-07-09,207.26270707301202,207.31061428782974,202.6064094057813,205.3369598388672,33121700,0.007001135339469,191.53234100341797,181.8902166748047,71.27566586668033,6.406618760413039,5.411661016727449,196.02448802277607,201.65020141601562,207.27591480925517,-0.027855690767671692,-1,-1.0,204.71417236328125,-0.003033002320062872,1010.4671754361426,1353.1255002465537
