Date,open,high,low,close,volume,daily_return,SMA_20,SMA_50,RSI,MACD,Signal_Line,BB_upper,BB_middle,BB_lower,future_return,Signal
2020-03-27,60.042572021484375,62.012966292537286,59.87534218227991,61.256800443757655,204216800,0.025271934271806407,63.465674691577384,70.83905001939468,44.50564771415231,-3.4762189508581116,-3.6473055328934274,54.350816140933176,58.86759876416014,63.38438138738711,-0.024728042617475743,-1
2020-03-30,61.75605773925781,61.92813582111078,60.44488273934441,60.76964956297266,167976400,-0.007952600809313704,63.08347107488324,70.53800118700423,43.80440885446116,-3.229366996247599,-3.563717825564262,57.10937045669071,59.965978387214705,62.8225863177387,-0.041477346784692726,-1
2020-03-31,61.630027770996094,63.61738886653712,61.07502225152622,61.94752404866054,197002000,0.019382611125102978,62.50095556246207,70.247549952348,46.01909023447675,-2.905201067181679,-3.4320144738877456,59.45979526786098,60.8985847299042,62.33737419194742,-0.05007842757900616,-1
2020-04-01,58.38724136352539,60.28008186649483,57.95583869541803,59.74203967177421,176218400,-0.035602462096046006,61.895780480122404,69.90854025050854,42.63122246540448,-2.794053283110337,-3.3044222357322637,58.97280175403734,60.69257898331178,62.412356212586225,0.01784957255964037,0
2020-04-02,59.36152267456055,59.41484243057951,57.415362674282804,58.24908573406499,165934000,-0.024990006131554665,61.22710614614407,69.5329494924073,40.459824040729735,-2.7942266634630357,-3.202383121278418,57.81237209071925,60.393019892246016,62.97366769377278,0.12673714465265573,1
2020-04-03,58.50840759277344,59.54813532545942,57.91704578007501,58.84528945189095,129880000,0.010235417608920327,60.75207683781836,69.17247397500878,41.73609899233405,-2.7149590533320236,-3.1048983076891394,57.25576692725435,59.91071769387268,62.565668460491004,0.08212535005485178,1
2020-04-06,63.61252975463867,63.76763704071879,60.44002326757543,60.808409543756454,201820400,0.03336070074853592,60.59635969077664,68.8399941420148,45.851898736470616,-2.4653129234984306,-2.9769812308509978,57.253325686290914,59.918469690029426,62.58361369376794,0.07094496783108939,1
2020-04-07,62.875762939453125,65.84953953078768,62.77154940088239,65.63140853862814,202887200,0.07931467096506051,60.51953088010439,68.65325064574438,54.378554089204,-1.8568858316048775,-2.752962151001774,55.38759827696094,60.655246588022955,65.92289489908497,-0.009194707705737493,0
2020-04-08,64.48504638671875,64.80011298883151,63.31201906395062,63.677979447206575,168895200,-0.02976363200055121,60.342000803707265,68.4151557058648,50.88362263051901,-1.5148659483075946,-2.505342910462938,55.793378615311845,61.44243454310943,67.091490470907,0.06569222381107997,1
2020-04-09,64.95037841796875,65.45449387759112,64.15301536095346,65.12246020269797,161834800,0.022684148712491137,60.49662730644765,68.14864669249852,53.275057593957584,-1.1144089886103359,-2.2271561260924178,57.61816738937864,62.81710943683602,68.0160514842934,0.050986071956924395,1
2020-04-13,66.22521209716797,66.33427761905986,64.42688835328676,65.02794692079961,131022800,-0.001451316206485087,60.53807131407136,67.89915504116841,53.092905358430464,-0.7955003618922802,-1.9408249732523903,60.56037360868031,64.05364093061775,67.54690825255518,0.07107423490743203,1
2020-04-14,69.56977081298828,69.86060717517675,67.38852028540254,67.86112752488982,194994800,0.04356866144860572,60.99916288102854,67.70444125161819,57.755685559452196,-0.31056893536931796,-1.614773765675776,62.74081794040667,65.46418452684443,68.1875511132822,0.016750319253135526,0
2020-04-15,68.9347915649414,69.39527634714266,68.0138220005389,68.44279864460466,131154400,0.008571492118245372,61.42196195198427,67.60177953374163,58.66417717046668,0.11930345604750414,-1.26795832133112,62.389507526930515,66.02646254803973,69.66341756914895,-0.015757306933975812,0
2020-04-16,69.48252868652344,69.84849644250897,68.43068203167357,69.64975849579653,157125200,0.01763457770713206,61.998902359522944,67.4700150877206,60.559549464373106,0.5510201786936904,-0.9041626213261581,63.53139846503078,67.22081835775771,70.91023825048464,-0.03862490876132085,-1
2020-04-17,68.53975677490234,69.5455618535008,67.1001303953059,68.99782307580948,215250000,-0.009360196418001898,62.45090655630081,67.28551036882911,58.98623669779801,0.8309740996432282,-0.5571352771322808,64.80017814522583,67.99589093238002,71.19160371953421,-0.038919608438285014,-1
2020-04-20,67.11711120605469,68.26832734970297,67.09772555694579,67.36432445894133,130015200,-0.02367463992412322,62.82378095716474,67.07292964116759,55.122061906087545,0.9105338449145677,-0.26360145272291113,66.84720163177138,68.46316644000837,70.07913124824535,-0.007483911429873813,0
2020-04-21,65.04246520996094,67.19463355650954,64.3299227872178,66.95954292864836,180991600,-0.006008841230786488,63.407870531212154,66.84952099481336,54.17497165372536,0.930200260076262,-0.024841110163076496,66.28284158505845,68.28284952076008,70.28285745646171,0.0033300113255056996,0
2020-04-22,66.91593933105469,67.35218660120425,65.9707319815453,66.3124548186049,116862400,-0.009663866892475448,63.85926865538174,66.65286908275006,52.61853280636351,0.8833882830048907,0.15680476847051694,65.33499753327409,67.85678075556012,70.37856397784616,0.029933091263747658,1
2020-04-23,66.6565933227539,68.28526070625729,66.61781464739953,66.86017582115733,124814400,0.008259700293869132,64.1636740262028,66.42151072892764,53.827724907343175,0.8803379731610761,0.30151140940862875,65.47209960660733,67.29886422063228,69.12562883465723,0.03338530374309001,1
2020-04-24,68.58094024658203,68.59063676429346,67.1340437726702,67.18251896495144,126161200,0.004821153098016673,64.53545591498067,66.20692379580294,54.56265073539864,0.8936297706725895,0.4199350816614209,66.22062766186338,66.93580339846068,67.65097913505798,0.027164822158574298,1
2020-04-27,68.62943267822266,68.9614663795542,67.84902922262711,68.29739158061335,117087600,0.01659468315326973,64.88748547182345,66.00144983971961,57.105691937627434,0.9827954643236154,0.5325071581938599,65.81535457620842,67.12241682279509,68.42947906938176,0.028956725268514116,1
2020-04-28,67.51697540283203,69.27409398731281,67.42488436575898,69.09232309926307,112004800,0.011639266160134998,65.30361914863799,65.8092090394695,58.87317298580568,1.1048680182236978,0.6469793301998275,65.53308253708305,67.54897285691803,69.56486317675301,0.004104265000105967,0
2020-04-29,69.73460388183594,70.20478529015517,68.80393758598254,69.00752014479939,137280800,-0.0012273860634538503,65.65661895344492,65.66073891333484,58.595785140813355,1.1811529114563086,0.7538140464511237,66.2494049179198,68.08798592215692,69.92656692639403,0.01559369063128968,0
2020-04-30,71.20572662353516,71.3826529846121,69.88486235394257,70.2750603851693,183064000,0.018368146510847172,66.18326998911468,65.51512875007641,61.514568115758856,1.3285741670788127,0.8687660705766616,66.73745062560997,68.7709628349593,70.80447504430865,0.017588291687729463,0
2020-05-01,70.05935668945312,72.46600172757337,69.27895329807433,69.37589630273538,240616800,-0.012794924365851834,66.7396105175482,65.33878679615673,58.37104541845655,1.357206515568052,0.9664541595749396,67.92914632673322,69.2096383025161,70.49013027829898,0.04964202715418242,1
2020-05-04,71.05062103271484,71.17907219230422,69.39287106137577,70.08360206516988,133568000,0.010201032349135941,67.30152614821215,65.19603636363307,60.09933770005869,1.420627686851347,1.0572888650302212,68.53031544812437,69.56688039942739,70.60344535073041,0.04858707202826129,1
2020-05-05,72.11698150634766,72.95070443444331,71.36566047976115,71.51107864559646,147751200,0.020368196530469174,67.83665960330414,65.18537245001792,63.40001827753635,1.5679999250491932,1.1594310770340157,68.323735997432,70.05063150869407,71.77752701995614,0.03866152169160708,1
2020-05-06,72.8610610961914,73.49362038525668,72.43450294504117,72.81985643084153,142333600,0.018301748624591108,68.19608199791482,65.18299775479356,66.16369905882232,1.7699974857075205,1.2815443587687168,68.37975474683685,70.81309876590251,73.24644278496817,0.028203468529972797,1
2020-05-07,73.61478424072266,73.9613663577404,73.18580760432597,73.48875908671029,115215200,0.009185717861226905,68.68662097989001,65.26389773454932,67.51386379149642,1.961446527310187,1.417524792477011,68.331027487509,71.45583850621071,74.58064952491242,0.05102027460076752,1
2020-05-08,75.36695098876953,75.42041508755761,73.9477309492938,74.27580576384341,133838400,0.010709755980564006,69.14428825794727,65.38685928200636,69.0773801002425,2.1518738985102317,1.564394613683655,69.46532709298133,72.4358203984323,75.40631370388327,0.02129951981945455,1
2020-05-11,76.5528793334961,77.04862926819315,74.66463023297625,74.8736289600459,145946400,0.008048693515399163,69.6365723599096,65.63733468304383,70.24867855628712,2.324235952583294,1.7163628814635827,71.05273268875423,73.39382577740753,75.73491886606082,-0.011651883574206212,0
2020-05-12,75.67800903320312,77.6901917346119,75.55650039805452,77.23817575538389,162301200,0.031580502083046635,70.10542477143429,65.8138237602144,74.38197675343639,2.6214152441195324,1.8973733539947728,71.50276594970589,74.539245199365,77.57572444902411,-0.05499793436338751,-1
2020-05-13,74.76426696777344,76.78131490249868,73.68526961866718,75.85784476081635,200622400,-0.017871097822650617,70.47617707724488,65.85902396948904,68.40731867392395,2.71426247018249,2.0607511772323166,72.54502961463878,75.14684286535997,77.74865611608116,0.0032674612417378235,0
2020-05-14,75.22358703613281,75.28434136914274,73.27701583327868,74.00121015262513,158929200,-0.024475182679461582,70.69374966008631,65.9021373461702,61.277562071737975,2.607966653251509,2.1701942724361554,72.88755383127854,75.24933307854295,77.61111232580735,0.03454694074050613,1
2020-05-15,74.77883911132812,74.82501298410193,72.95620965856679,72.9902356348415,166348400,-0.013661594394180021,70.89337028803791,65.92949061059439,57.74810178010157,2.4143184972202647,2.2190191173929774,72.05314038998215,74.99221905274256,77.93129771550296,0.0543701257401783,1
2020-05-18,76.54070281982422,76.91495142147134,75.4131067565653,76.10570732845409,135178400,0.042683403697979516,71.33043943151355,66.08468724479536,64.52849290321491,2.483613911817642,2.2719380762779102,72.17661992028776,75.23863472642418,78.3006495325606,0.017530365627070443,0
2020-05-19,76.09842681884766,77.40585342154391,76.0668333890782,76.55772557449362,101729600,0.005939347545759199,71.81034856380582,66.33738670659343,65.3961532324812,2.545660334199752,2.3266825278622787,72.36478616320534,75.10254469024615,77.84030321728696,0.002349113823916449,0
2020-05-20,77.57842254638672,77.6488922301891,76.91984026254961,76.95872392411307,111504800,0.005237856096303117,72.34266201908122,66.53320149003423,66.18634681288096,2.5972503017428323,2.3807960826383896,72.22411588782468,75.32272052290548,78.42132515798629,0.02153584922015961,1
2020-05-21,77.00000762939453,77.98179927461916,76.76184808396121,77.4398682042287,102688800,0.006251978405853897,72.8716466382348,66.73742723461582,67.1554929962526,2.646453377841439,2.4339275416789996,72.86431301840207,76.0104521332262,79.15659124805032,-0.007907866030617217,0
2020-05-22,77.49578857421875,77.57841356436222,76.63550527544366,76.73756838596826,81803200,-0.009068969699280727,73.34939910928563,67.03157999937739,64.26033612277931,2.598819866458129,2.4669060066348254,75.87845219599495,76.75991868345156,77.64138517090817,0.0031666873826468045,0
2020-05-26,76.97087097167969,78.79592582486933,76.91497432363046,78.61609539871866,125522000,0.024479887130407052,73.8653343001909,67.31992057198524,68.20838662406801,2.6817379897081963,2.5098724032494997,75.78464222775312,77.26199629750445,78.73935036725578,-0.013137711061857793,0
2020-05-27,77.30622100830078,77.4520328550853,76.08627697001077,76.82748410104101,112945200,-0.0227512100239311,74.25209235027978,67.68368433029114,61.26849545811269,2.573459971474449,2.5225899168944896,75.92844132554862,77.31594800281394,78.70345468007926,0.005092635533160417,0
2020-05-28,77.34024047851562,78.6015006101808,76.70353646464031,76.9805722755511,133560800,0.001992622513952824,74.65074495681736,68.02355943129236,61.62835716390001,2.471511749212638,2.5123742833581195,75.9372078899647,77.32031767310154,78.70342745623839,0.012564315155057404,0
2020-05-29,77.26490783691406,78.0449911609041,76.90767216991519,77.58325985255884,153532400,0.007829086731785173,75.01615493018686,68.41300562144308,63.08260231721839,2.4115500513134123,2.492209436949178,75.95129077846771,77.34899600276756,78.74670122706742,0.016945922595122065,0
2020-06-01,78.2151107788086,78.33661941527829,77.0875070725464,77.2187384764973,80791200,-0.004698453980334083,75.40829703887495,68.75822560816798,61.56288900223338,2.3080108329166507,2.455369716142673,76.16811037764327,77.44523002087337,78.72234966410346,0.020896993949954146,1
2020-06-02,78.57719421386719,78.60149742135009,77.50548728566115,77.9477804464378,87642800,0.00944125719125033,75.80150595793835,69.11904448826348,63.45892924196257,2.25874543909201,2.4160448607325407,76.49616752047628,77.31156703041721,78.12696654035814,0.008106249205130256,0
2020-06-03,79.009765625,79.2722284031161,78.3244552131719,78.89797976869754,104491200,0.012190203708400293,76.1708510140934,69.59144905468344,65.82512471712803,2.2702058834371144,2.3868770652734557,76.3822156564201,77.72566616394852,79.06911667147693,0.017218109282111094,0
2020-06-04,78.32933044433594,79.13128449132041,77.95508176147044,78.83237798726375,87560400,-0.0008314760609346994,76.47147709191451,70.02240676772445,65.50972541408687,2.248080381388718,2.3591177284965084,76.75740611677539,78.09602730629105,79.43464849580671,0.02389092182933017,1
2020-06-05,80.56023406982422,80.62098839416043,78.55048369064991,78.5796445797234,137250400,-0.0032059594546440806,76.72602136656516,70.3785582912242,64.23282287476869,2.184965367143718,2.3242872562259502,77.02651520324495,78.29530425172396,79.56409330020297,0.07592380089148376,1
2020-06-08,81.03653717041016,81.07056314819836,79.54441498185327,80.25645380649277,95654400,0.021338976979822677,77.02505376869763,70.78874974356617,68.60518024277685,2.2443789510855794,2.308305595197876,77.39186012135416,78.90284731772304,80.41383451409193,0.05771386437387327,1
2020-06-09,83.59550476074219,83.98919153470604,80.68416273702039,80.71575616737768,147712400,0.005722933659545015,77.31716012906422,71.17792885803857,69.69788694285155,2.301990591782001,2.307042594514701,77.73690747019363,79.45644246191102,81.17597745362842,0.03787563842214525,1
2020-06-10,85.7462158203125,86.21523738880465,84.10584918729383,84.5457098689179,166651600,0.04744988938216932,77.68253683474093,71.65345006415748,76.91362662211536,2.6264177782991425,2.370917631271589,76.30529771171713,80.5859884819551,84.86667925219307,-0.04210988234328983,-1
2020-06-11,81.62950134277344,85.31364412865861,81.52743824020874,84.88836389660872,201662400,0.004052884862189687,78.13406279153054,72.11226686111644,77.43142313010586,2.8780021599355052,2.4723345370043726,76.81676935892034,81.7971856638241,86.77760196872785,0.006155114800396433,0
2020-06-12,82.3342514038086,84.52140692132026,81.22123552584637,83.77291696294331,200146000,-0.013140162944169642,78.62264813204645,72.59288440693982,71.78691083657063,2.953333163262073,2.5685342622559126,78.92047439593077,82.83584014046808,86.75120588500539,0.030256318939168025,1
2020-06-15,83.35248565673828,84.00620266393342,80.82267515019947,80.98549997370785,138808800,-0.03327348611328018,79.02241134898978,73.04761269173268,60.01364616365792,2.7563389113052637,2.6060951920657827,79.4233537873234,82.9816493739111,86.53994496049879,0.05449393916240375,1
2020-06-16,85.56153106689453,85.83371668323046,83.7729272287711,85.41086152161019,165428800,0.0546438751299807,79.48766905864757,73.57892413312706,68.77050112153171,2.923607710188236,2.6695976956902734,80.79851335331475,83.92067044475759,87.04282753620043,0.009047952230838208,0
2020-06-17,85.44243621826172,86.36833137108918,85.3209275901605,86.30757705703857,114406400,0.010498846627387204,79.97516163277481,74.0889074833927,70.19485596266927,3.0928741598864207,2.754252988529503,80.59928343011056,84.27304388238173,87.9468043346529,-0.010727684974410123,0
2020-06-18,85.47648620605469,85.89447630079682,84.86651034841641,85.39871888231193,96820400,-0.01053045637147254,80.39716138068476,74.48425369026637,66.86607573045376,3.117742388191573,2.826950868461917,80.61138504127811,84.37511487952237,88.13884471776663,0.035826947431539136,1
2020-06-19,84.98800659179688,86.65024395832843,83.8774158013372,86.18365491665244,264476000,0.00919142634238157,80.83435071630595,74.9343671996553,68.26576212694077,3.1643121950083213,2.894423133771198,80.912349684613,84.85726247026419,88.80217525591537,0.029212550714954766,1
2020-06-22,87.21161651611328,87.35499583192716,85.33552267955825,85.38169655946604,135445200,-0.009305225659807292,81.26655712498084,75.33955192679066,65.23373991686066,3.1007640870121946,2.9356913244193974,84.90123009123852,85.73650178741585,86.57177348359318,0.026640726318551522,1
2020-06-23,89.07312774658203,90.4947803881452,88.03787170937105,88.45829429442931,212155600,0.03603345750831388,81.75866706976637,75.80815887426324,70.62416733447178,3.261065940379666,3.0007662476114514,84.09799509010465,86.34598834197966,88.59398159385468,0.0011263340780509612,0
2020-06-24,87.50079345703125,89.62233679250828,87.12654480257098,88.70129930670531,192623200,0.002747113927690892,82.3523578300496,76.22496230989957,71.00654663408714,3.368880431143964,3.074389084317954,83.89667881049381,86.82473279191301,89.7527867733322,-0.03219176258029155,-1
2020-06-25,88.66241455078125,88.70129820159251,86.89568177427711,87.65632697012038,137522400,-0.01178080078592425,82.88614556477805,76.60923287640988,66.96957256142956,3.331599057386782,3.12583107893172,84.69082608923739,87.2762544094747,89.86168272971202,-0.001718918106949241,0
2020-06-26,85.93820190429688,88.77907450051282,85.78995750703652,88.55792788577938,205256800,0.010285634212876982,83.43487896643907,76.98739626420952,68.62690331954884,3.3363456432149263,3.1679339917883613,85.27287926082357,87.75110900330007,90.22933874577657,0.0019483044246999537,0
2020-06-29,87.91878509521484,88.01356538759049,85.36710383418715,85.84584813886048,130646000,-0.03062492327527022,83.86623444955724,77.32435676547055,59.031720906903715,3.0856952033748968,3.1514862341056684,85.71793939152936,87.84393931917896,89.96993924682856,0.04133056464485052,1
2020-06-30,88.65269470214844,88.9394607092836,87.48621480460635,87.50565292250278,140223200,0.019334712390021158,84.3441280733605,77.72718333474178,62.48843351302623,2.986558115547183,3.118500610393972,85.61275523857496,87.65341104479367,89.69406685101238,0.027549640055134716,1
2020-07-01,88.48501586914062,89.2748220077914,88.43641686423359,88.7304656885215,110737200,0.013996955912133568,84.8357523693517,78.16260178993925,64.84561200355142,2.9725576193469436,3.0893120121845667,85.60650918775552,87.6592443211569,89.71197945455829,0.028182519569110775,1
2020-07-02,88.48501586914062,90.03060958463712,88.37080487027472,89.39390551485566,114041600,0.007477024054658887,85.36382874573128,78.62423080386425,66.08866231869678,2.980637243862347,3.067577058520123,85.52928437677645,88.00676003010396,90.48423568343148,0.02411299583150872,1
2020-07-06,90.85202026367188,91.32104187882805,89.88480872729063,89.91640216330728,118655600,0.005844879977469963,85.93066662491047,79.08535533070726,67.07605010781228,2.9946807023322464,3.052997787282548,85.36006990548468,88.27845488560953,91.19683986573439,0.04067560562000039,1
2020-07-07,90.57010650634766,92.01119713048321,90.45832063925833,91.23111377416458,112424400,0.01462148817375386,86.47939962329407,79.56632722689152,69.48376702993718,3.076433276047055,3.0576848850354494,86.88219196322575,89.35550801267036,91.82882406211496,0.015796083587645393,0
2020-07-08,92.67948913574219,92.71108256542591,91.46197031782751,91.54946038589766,117092000,0.003489452211677735,87.02108483422006,80.0313686029972,70.05481799129842,3.13082054042286,3.072312016112932,88.01622802498262,90.16426950534934,92.31231098571605,0.03275634941295813,1
2020-07-09,93.07805633544922,93.62727037791086,92.0282198433449,93.57380627647132,125642800,0.02211204612283524,87.47248965459774,80.52099826654137,73.45634442665616,3.2992390603023978,3.1176974249508254,88.21469695431347,91.1329376229393,94.05117829156512,-0.014777185830696649,0
2020-07-10,93.2408676147461,93.29919680465662,92.05980720131565,92.67220807313528,90257200,-0.009635155811362317,87.86168186342407,80.9942920251081,69.66101322377739,3.321670362388602,3.158492012438381,89.28406974574375,91.78859813459522,94.29312652344669,0.038338563936541226,1
2020-07-13,92.81071472167969,97.16315436612251,92.59685836455567,94.54828649886589,191649200,0.020244240044977158,88.40045034022019,81.47975654738202,72.8092292311414,3.451049628897451,3.217003535730195,90.23937896412896,92.71497500170695,95.19057103928493,-0.0072224724224811965,0
2020-07-14,94.34661865234375,94.5385969991495,91.25543798504268,92.19104875223829,170989200,-0.02493157553580705,88.96072777914671,81.93605959637209,63.844738118029255,3.325045192626149,3.2386118671093858,90.80000604781677,92.9069619973217,95.01391794682664,0.02264326332782929,1
2020-07-15,94.9954605102539,96.47543496831665,93.7949544622353,96.22512744748764,153198000,0.043757813256803946,89.50144107544058,82.45889010401842,70.53158837114857,3.5102383627739044,3.29293716624229,90.96541425915642,93.84209540963968,96.71877656012295,-0.02598776460499075,-1
2020-07-16,93.82653045654297,94.68438106422201,93.22627754411272,93.86541410703498,110577600,-0.02452283933570687,89.87933292794041,82.9059768132472,63.171685002514366,3.4270907696310644,3.319767886920045,91.03606005256913,93.9004169757524,96.76477389893569,0.027029142228726988,1
2020-07-17,93.6369857788086,94.43408214536427,93.16309912532118,94.27855494560396,92186800,0.0044014170980790635,90.323324731105,83.33515078354245,63.8822963536567,3.3558485824149216,3.3269840260190207,91.63339009362132,94.22168635024615,96.80998260687097,-0.0030416401068418253,0
2020-07-20,95.61026000976562,95.74878160062191,93.3793637818248,93.7244514862971,90318000,-0.005877301148989433,90.70036455958724,83.73986463153419,62.15020701241483,3.217586779922911,3.305104576799799,91.46787613954392,94.0569193477324,96.64596255592089,0.006015597666072736,0
2020-07-21,94.29069519042969,96.47785049123863,94.0403877137668,96.40251573529238,103433200,0.028573805517408957,91.25140551837856,84.18239883096315,66.83116555175911,3.2862291051846597,3.3013294824767714,92.55793285134992,94.8992127443432,97.24049263733649,-0.08253288514258206,-1
2020-07-22,94.55559539794922,95.2384733817586,93.90431084808745,93.99179351166632,89001600,-0.025006839346864873,91.5280804792404,84.56476212199557,59.676556551868565,3.110250474884694,3.263113680958356,92.46865217137145,94.45254595717896,96.43643974298647,-0.03084527544426685,-1
2020-07-23,90.25174713134766,94.36602737751309,89.4400704095434,94.28826007791201,197004400,0.0031541750100652077,91.80742851780073,84.90576380844614,60.240276572305596,2.9605807843515066,3.2026071016369864,92.62582250199627,94.53711515135436,96.44840780071245,-0.02711408546399685,-1
2020-07-24,90.0281753540039,90.37326313898976,86.65509447529368,88.44613797665554,185438800,-0.06196022809657353,91.8469190681275,85.15752967276292,46.457388484714684,2.34354116364149,3.0307939140378872,88.09457023312197,93.37063175756467,98.64669328200736,0.03036135065309753,1
2020-07-27,92.161865234375,92.25421298171179,90.86901902055509,91.09259075129832,121214000,0.0299216317996982,91.97365221140345,85.49935728473638,51.83359238593708,2.044511583414078,2.833537447913126,87.29628875611836,92.8442596105649,98.39223046501145,0.0050955294041512555,0
2020-07-28,90.64786529541016,91.90912539533898,90.64300020406002,91.73172013590795,103625600,0.007016260920216677,92.26794581125583,85.87418697475772,53.059432523712374,1.8379145517128848,2.6344128686730777,87.64974680776466,91.91010049068802,96.17045417361139,0.09025885729273653,1
2020-07-29,92.38545227050781,92.57014778095314,91.09503107606254,91.13148218567702,90329200,-0.006543406679190511,92.44923727441453,86.17470247190217,51.72795380685577,1.607223655612728,2.428975026061008,87.61515855142176,91.33803822549018,95.0609178995586,0.15413314232776543,1
2020-07-30,93.50332641601562,93.60782206135195,91.14848849561243,91.55675572597188,158130000,0.00466659303783068,92.59055177628706,86.47468307493175,52.63485524885145,1.4420919407359918,2.2315984089960046,88.39564111395232,90.79173735510213,93.18783359625193,0.15867297825242077,1
2020-07-31,103.29205322265625,103.44272272989053,98.00885320518057,100.0113203728721,374336800,0.09234233541656511,93.12142251918787,86.93573500390693,66.22150209618545,1.97071935030624,2.1794225972580517,86.18091466177998,93.10477383434545,100.02863300691092,0.06310457829583571,1
2020-08-03,105.89476776123047,108.51935112132352,104.87895742584206,105.1778638999422,308151200,0.05165958721280428,93.88449560601961,87.4904949178212,71.58548299992083,2.7745737063990106,2.2984528190862434,84.53916018849566,95.92182846407424,107.30449673965282,0.020378995070602146,1
2020-08-04,106.60196685791016,107.69554467867292,105.36014463163505,106.08433883614123,173071600,0.008618495399957737,94.62715685911846,88.07743032682465,72.41321245781307,3.4450664451838833,2.5277755443057717,85.94006842606575,98.79235220412089,111.64463598217603,0.03918726888599311,1
2020-08-05,106.98835754394531,107.30914213352884,105.855896128936,106.32249256981191,121776800,0.002244947145671805,95.36580846831416,88.63155827024652,72.63872502118744,3.9501192711892372,2.8122442896824653,90.57578735918837,101.83055428094787,113.08532120270736,0.031318156106751927,1
2020-08-06,110.7210922241211,111.21684951983971,106.73075289757836,107.32128306989559,202428800,0.009393971829882108,96.05318230798538,89.24143424962362,73.61295623601643,4.380475920958631,3.1258906159376987,99.82746715943492,104.9834597497326,110.13945234003029,0.016003745752021903,0
2020-08-07,108.20377349853516,110.6991917635781,107.40523995090824,110.24149434670589,198045600,0.027209992214763723,96.9316466216639,89.90665269104672,76.27302375003009,4.900681307720546,3.4808487542942683,103.539647508073,107.02949454449936,110.51934158092571,-0.02391690915933309,-1
2020-08-10,109.77648162841797,110.79656040754556,107.12038216987283,109.65231698977226,212403600,-0.005344424623642041,97.68684814620923,90.54803383379095,74.63816832605808,5.2054015075339635,3.825759304942207,104.49856486746869,107.92438516246537,111.35020545746205,0.016252224789106595,0
2020-08-11,106.51175689697266,109.53790628694743,106.25125778841227,109.03882559792697,187902400,-0.005594878509521228,98.52923698849365,91.18443557621957,72.88630023149811,5.335882105673235,4.127783865088412,105.57852042529962,108.51528251482253,111.45204460434545,0.025542581857424196,1
2020-08-12,110.05158996582031,110.30965211624508,107.41009717699765,107.6048585408266,165598000,-0.0131509767207878,99.09822354316061,91.77757713810733,68.82025600295957,5.262912186775225,4.354809529425775,106.4962573397292,108.77175570902546,111.04725407832171,0.05036318233071024,1
2020-08-13,111.99922943115234,113.00470146799744,110.94506334020708,111.43441109413642,210082000,0.03558903013525949,99.97667339251568,92.42830576461613,73.13116257859774,5.451257186913736,4.574099060923367,107.052781120283,109.59438131387363,112.13598150746425,-0.0006772132604405678,0
